🏹	غشی, غشی او لينده, غشی ويشتونکی, لينده, مرغومې
🛡️	وسله, ډال
🪚	اره, اله, د نجارۍ اره, لرګی, نجار
🔧	اله, تاوهونکی, رنچ
🪛	اله, سکورو, پيچ کش
🔩	اله, بولټ, نټ, نټ او بولټ
⚙️	اله, د کيرارو پايه, غاښ, کيرارۍ, ګيرارۍ
🗜️	اله, رکاب, شکنجه, شکنجه کول
⚖️	انصاف, ترازو, تله, توازن, متوازن تله, مرغومی
🦯	د معلولينو همسا, لاسرسی, ړوند
🔗	ربط
⛓️	زنځير, زنځيرونه
🪝	تاؤ, د خرڅلاو ځای, رانيول, نيول, کنډه, کږه
🧰	اله, بوکسه, د اوزارو بوکسه, ميخانيک
🧲	د آس نال, راکش کول, مقناطيس, مقناطيسي
🪜	ختل, زينه, قدم, پړاو
⚗️	اله, اليمبک, کيميا
🧪	سائينس, لابراتور, ټسټ تيوب, کيميا, کيميا ګر
🧫	بيالوژي, بکتيريا, د بيالوژي پوهاند, لابراتور, پيټري ډش, کلتور
🧬	ارتقاء, جينيايي, د بيالوژي پوهاند, ډي اين ای, ژوند
🔬	اله, سائينس, مايکروسکوپ, مایکروسکوپ
🔭	اله, سائينس, ټيلي سکوپ, ټیلي سکوپ
📡	انټينا, د سپوږمکۍ انټينا, سپوږمکۍ, ډش
💉	درمل, ستن, سرنج, سيرنج, ناروغ, وهل
🩸	حيض, د وينې څاڅکی, درمل, وينه ورکول
💊	درمل, ناروغ, ډاکټر, ګولۍ
🩹	نښلېدونکې پټۍ, پټۍ
🩼	د خوځښت مرسته, معلولیت, ټپي کول, چاره, چپنه, ګنی
🩺	درمل, زړه, ستېتوسکوپ, ډاکټر
🩻	اکسرې, طبي, هډوکي, هډوکی, ډاکټر
🚪	دروازه
🛗	لاسرسی, لوړګر, هسک ګر, هسکول
🪞	آينه, انعکاس, منکس کوونکی, هنداره
🪟	برسيره کول, تازه هوا, شفاف, نظاره, چوکاټ, کړکۍ
🛏️	بستره, هوتل, ويده کېدل
🛋️	سوفه, سوفه او څراغ, سوفې او څراغ, هوتل, څراغ
🪑	سيټ, چوکۍ, کښيناستل
🚽	تشناب
🪠	تشناب, راکښل, غاب, پلنجر, ګلکار
🚿	اوبه, شاور
🛁	د لامبلو ټب, لامبل
🪤	تېرايستل, جال, شومه, لټ
🪒	تېره, خريينه, چاړه (د ږيرې)
🧴	د لمر څخه حفاظت, د مرهم بوتل, شامبو, لوشن, نرموونکی
🧷	بکسوه, حفاظتي پن, ډايپر
🧹	جارو, جارو کول, پاکول, کوډ ګره
🧺	سيل, ټوکرۍ, کالي مينځل, کرونده
🧻	د تشناب کاغذ, د کاغذ بنډل, د کاغذ تولياګانې
🪣	بالټی, ستل, چاټۍ, کاسک
🧼	صابن, صابن دانه, لامبل, پاکول, پوستکې, چکۍ
🫧	ارږی, د اوبو لاندې, د اوبو لاندېburp, صابون, پاک, پوکڼۍ
🪥	برش, د غاښو, د غاښو برش, غاښ, غسل خانه, نظافت, پاک
🧽	اسفنج, راکښل, سوري دار, پاکول
🧯	اور, اور وژونکی, مړ کول, وژل
🛒	د سودا لاس ګاړۍ, سودا کول, کراچۍ, ګاړۍ
🚬	سګريټ, سګريټ نوشي
⚰️	تابوت, مړېنه
🪦	اديره, د سر ګټه, د قبر تکتۍ, سيمټري, شناخته, قبر
⚱️	ايره, جنازه, د جنازې ګلدان, مرګ, ګلدان
🗿	مجسمه, مخ, موي, موياي
🪧	احتجاج, لاريون, نخښه, پلی کارت, پيکټ
🪪	ID, امنیت, د پیژندنې کارت, سندونه, منښتليک
🏧	اټوماټ, ای ټي ايم, بانک, د ای ټي ايم نښه, ټيلر
🚮	د ورخړ فاضلدانۍ, ورخړ, ورخړ په فاضلدانۍ کې نښه
🚰	اوبه, د څښاک اوبه, څښاک, څکل
♿️	د ويلچير نښه, د ویلچیر نښه, لاسرسی
🚹️	تشناب, د آرام خونه, د نارينه خونه, د نارینه خونه, سړی, ډبليو سي
🚺️	تشناب, د آرام خونه, د ښځو خونه, ډبليو سي, ښځه
🚻	تشناب, د آرام خونه, ډبليو سي
🚼️	بدلول, د ماشوم نښه, ماشوم
🚾	اوبه, تشناب, د آرام خونه, د اوبو لوښی, د تشناب د اوبو لوښی, ډبليو سي
🛂	د پاسپورت کنټرول, پاسپورټ, کنټرول
🛃	ګمرک
🛄	ادعا, د سامانونو ادعا, سامان
🛅	توخه, سامان, پاتې سامان, پاتې سامانونو, کلپ خانه
⚠️	خبرداری
🚸	تېرېدل, ماشوم, ماشومان تيريږي, ماشومان تېرېږي, ټرافيک, پېدل تلونکي
⛔️	داخلېدل, داخلېدل منع دي, ممنوع, منع, نه, ټرافيک
🚫	داخلېدل, ممنوع, منع, منع شوی, نه
🚳	بايسيکل, بايسکلانو ته اجازه نشته, بايک, بایسکلانو ته اجازه نشته, ممنوع, منع, نه
🚭️	سګريټ څکل, سګرټ څکول منع دي, ممنوع, منع, نه
🚯	ممنوع, منع, نه, ورخړ, ورخړ خپرول منع دي
🚱	اوبه, د څښاک اوبه نه دي, د څښاک نه, د څکلو وړ نه
🚷	ممنوع, منع, نه, پياده, پياده منع دي, پیاده منع دي
📵	سل, فون, منع, موبايل, نه, ګرځنده تیلیفونونه منع دي
🔞	18, د عمر قيد, له اتلس کالو څخه کم عمر کسان منع دي, منع, نابالغ
☢️	راډيو اکټيو, نښه
☣️	بايو خطر, بایو خطر, نښه
⬆️	اساسي, اړخ, شمال, غشی, پورته غشی
↗️	انتر کارډينل, اړخ, شمال ختيځ, غشی, پورته ښي غشی
➡️	اساسي, اړخ, ختيځ, غشی, ښي غشی
↘️	انټر کارډينل, اړخ, سويلي ختيځ, غشی, ښکته ښي غشی, ښۍ ښکته غشی
⬇️	اساسي, اړخ, سويل, غشی, ښکته, ښکته غشی
↙️	انټر کارډينل, اړخ, سويلي ختيځ, غشی, چپ ښکته غشی, ښکته چپ اړخ ته غشی
⬅️	اساسي, اړخ, غشی, لوېديځ, چپ غشی
↖️	انټر کارډينل, اړخ, سويلي ختيځ, غشی, پورته چپ غشی
↕️	غشی, پورته ښکته غشی
↔️	غشی, ښۍ چپ غشی
↩️	غشی, ښۍ غشی چپ اړخ ته کوږ
↪️	غشی, چپ غشی ښۍ اړخ ته کوږ
⤴️	غشی, ښۍ غشی پورته ته کوږ, ښۍ غشی پورته کوږ
⤵️	غشی, ښکته, ښۍ غشی ښکته کوږ
🔃	بيا لوډ, غشي, کلاک وايز, کلاک وايز عمودي غشي
🔄	خلاف کلاک وايز, خلاف کلاک وايز غشي بټن, غشي, ويدر شاين
🔙	شاته, شاته غشی, غشی
🔚	د پای غشی, غشی, پای
🔛	غشی, نښه, چالو, چالو! غشی
🔜	غشی, ژر, ژر غشی
🔝	سر, غشی, په سر غشی, پورته
🛐	د عبادت ځای, عبادت, مذهب
⚛️	ايټم, د ايټم سمبول, کافر
🕉️	اوم, مذهب, هندو
✡️	د ډیویډ ستوری, ستوری, مذهب, يهودي, ډيويډ
☸️	بده مت, د دهرما پايه, دهرما, مذهب, پايه
☯️	مذهب, ين, ينګ, ټاو, ټاوسټ, ین یانگ
✝️	صليب, عيسايي, لاتيني صليب, لاتیني صلیب, مذهب
☦️	ارتودکس صليب, د ارتودکس صلیب, صليب, عيسايي, مذهب
☪️	اسلام, مذهب, مسلمان, هلال او ستوری
☮️	د سولې سمبول, سوله
🕎	مذهب, مينوره, مینوره, کينډلبرم, کينډلسټک
🔯	داغدار شپږ ګوټی ستوری, ستوری, نصيب
♈️	مرغومی, وری, ګډ
♉️	تورس, غوايي, مرغومی
♊️	جمني, غبرګوني, مرغومی
♋️	د سرطان ناروغي, سرطان, مرغوم, کوني ګبر
♌️	اسد, شير, مرغومی
♍️	زاڼه, مرغومی
♎️	انصاف, ترازو, تله, توازن, مرغومی
♏️	سکارپيو, لړم, مرغومی
♐️	مرغومی, نخښه ويشتونکی, ښکارزن
♑️	بيزه, غرڅه, مرغومی
♒️	اوبه, دلو, مرغومی, وړونکی
♓️	حوت, مرغومی, کب
⛎	اوفیوچس, اژدها, مار, مرغومی, وړونکی
🔀	اووښتې, شفل ټريک بټن, غشی
🔁	تکرار, تکرار بټن, غشی, کلاک وايز
🔂	تکرار بټن, غشی, يو ځل, يو ځل تکرار بټن, کلاک وايز
▶	د غږولو بټن, درې ګوټی, غشی, غږول, ښۍ
⏩	دوه غبرګ, غشی, وړاندې, چټک, چټک مخکی بټن
⏭	درې ګوټی, راتلونکي ټريک بټن, راتلونکی ټريک, راتلونکې منظره, غشی
⏯	د غږولو يا وقفې بټن, درې ګوټی, غشی, غږول, وقفه, ښۍ
◀	بيرته, د بيرته تلو بټن, رې ګوټی, غشی, چپ
⏪	بيرته تګ, د چټک بيرته تلو بټن, دوه ګونه, غشی
⏮	درې ګوټی, غشی, لومړی ټريک, لومړۍ منظره, وروستی ټريک بټن
🔼	بټن, د پورته تلو بټن, سور, غشی
⏫	دوه ګونه, غشی, چټک پورته بټن
🔽	بټن, سور, غشی, ښکته, ښکته بټن
⏬	دوه ګونه, غشی, چټک ښکته بټن, ښکته
⏸️	بار, د وقفې بټن, دوه ګونه, عمودي, وقفه
⏹️	د درولو بټن, درول, مربع
⏺️	د ريکارډ بټن, دايره, ريکارډ
⏏️	د ويستلو بټن, ويستل
🎦	سنيما, فلم, مووي, کامره
🔅	تت, تته بټن, روښانتيا, لاندي
🔆	روښانه, روښانه بټن, روښانوالی
📶	اينټينا, اينټينا بارونه, اینټینا بارونه, بار, سل, فون, موبايل
📳	تليفون, خوځښت, خوځښت موډ, فون, موبايل, موډ
📴	بند, تليفون, د ګرځنده تلیفون بند, سل, فون, موبايل
♀️	ښځه, ښځينه نښه, ښځینه نښه
♂️	نارينه, نارينه نښه
⚧️	جنس بدلوونکی, د جنس بدلوونکي سمبول
✖️	x, ×, د ضرب نښه, ضرب, ضرب کول, فسخ کول, لوی د ضرب x, نښه
➕	+, جمع, د جمع نښه, رياضي, نښه
➖	-, د منفي نښه, رياضي, منفي, نښه, −
➗	÷, تقسيم, د تقسيم نښه, رياضي, نښه
🟰	دروند مساوي نښه, ریاضی, مساوات
♾️	تلپاتې, عالمي, لا محدود, ډېر زيات
‼️	!, !!, بينګ بينګ, غبرګ, غبرګې ندا نښې, ندا, نښه, وقفه
⁉️	!, !?, ?, انټروبينګ, ندا, ندا پوښتنښه, نښه, وقفه, پوښتنه
❓️	?, د وقفې علامت, نښه, پوښتنه, پوښتنښه
❔	حاشيه, د وقفې علامت, سپينه پوښتنښه, نښه, پوښتنه
❕	حاشيه, د وقفې علامت, سپينه ندا نښه, ندا, نښه
❗️	!, د وقفې علامت, ندا, ندا نښه, نښه
〰️	د وقفې علامت, ډيش, کوږ, کوږ ډيش
💱	اسعار, بانک, تبادله, د اسعارو تبادله, پيسې
💲	اسعار, د دروند ډالر نښان, پيسې, ډالر
⚕️	ايسکولاپيس, درمل, طبي سمبول, عمله
♻️	د ري سايکلنګ سمبول, ري سايکل
⚜	فليور دي لوس
🔱	اله, بادبان, بېړۍ, د درې غاښۍ نښه, درې غاښۍ, نښه
📛	بيج, نوم, نوم بیج
🔰	ابتکار, جاپاني, د ابتکار لپاره جاپاني سمبول, پاڼه, چيوران
⭕️	o, دايره, سره, لوی, ګوګ سره دايره
✅	بټن, د خوښنښې بټن, نښه, چيک, ✓
☑️	بوکسه, چيک, چيک بوکسه د چيک سره, ✓
✔️	خوښنښه, نښه, چيک, ✓
❌	x, ×, د صليب نښه, ضرب, ضرب کول, فسخ کول, نښه
❎	x, ×, د کراس نښې بټن, مربع, نښه
➰	تاو, تاو کړۍ, کړۍ
➿	تاو, دوه ځل, دوه ځل تاو کړۍ, کړۍ
〽️	برخه, برخه بدلول نښه, د برخې بدلولو نښه, نښه
✳️	*, اته کوټی اسټيريسک, اته ګوټې اسټيريسک, اسټيريسک
✴️	*, اته ګوټی ستوري, اته ګوټی ستوری, ستوری
❇️	*, ځلېدل
©️	د چاپ حق, سي
®️	آر, راجستر شوی
™️	تجارتي نښان, تجارتي نښه, نښه, ټي ايم
🔠	ای بي سي ډې, توري, شاملتوب, شاملتوب لاتینې لوړ الفبا, لاتيني, لوړ الفبا
🔡	ای بي سي ډې, توري, شاملتوب, شاملتوب لاتینې ټيټه الفبا, لاتيني, ټيټه الفبا
🔢	1234, شاملتوب, شاملتوب شمیرې, شمېرې
🔣	شاملتوب, شاملتوب سمبولونه, 〒♪&%
🔤	الفبا, ای بي سي, توري, شاملتوب, شاملتوب لاتینې الفبا, لاتيني
🅰️	A بټن (د وینې ډول), a, د وينې ډول
🆎	AB بټن (د وینې ډول), ای بي, د وينې ډول
🅱️	B بټن (د وینې ډول), بي, د وينې ډول
🆑	سي ايل, سي ايل بټن
🆒	د سوړ بټن, سوړ
🆓	آزاد, د آزاد بټن
ℹ️	معلومات
🆔	آي ډي, آي ډي بټن, آي ډې بټن, پېژندګلو
Ⓜ️	ايم, دايره, دايره ايم
🆕	نوې, نوې بټن
🆖	اين جي, اين جي بټن
🅾️	او, او بټن (د وينې ډول), او بټن (د وینې ډول), د وينې ډول
🆗	او کی, او کی بټن
🅿️	P بټن, ودرېدل
🆘	ايس او ايس, ايس او ايس بټن, مرسته
🆙	نښه, پورته, پورته! بټن
🆚	اي ايس, وي ايس بټن, پرتله
🈁	"دلته", جاپاني, جاپاني "دلته" بټن, کټاکنا, ココ
🈂️	"خدمت بټن", جاپاني, د جاپاني "خدمت چارج"بټن, کټاکنا, サ
🈷	"مياشتنۍ پيسې", آيډوګراپ, جاپاني, د جاپان د "میاشتنی پيسې" بټن, 月
🈶	"وړيا نه", آيډوګراف, جاپاني, جاپاني "وړیا نه" بټن, 有
🈯	"اضافي", آيډوګراف, جاپاني, جاپاني "د اضافي" بټن, 指
🉐	"جوړجاړ", آيډوګراف, جاپاني, جاپاني "جوړ جاړ" بټن, 得
🈹	"رعايت", آيډوګراف, جاپاني, د جاپاني د "رعایت" بټن, 割
🈚	"وړیا", Jجاپاني "وړیا"بټن, آيډوګراف, جاپاني, جاپاني "وړیا"بټن, 無
🈲	"منع شوي", آيډوګراف, جاپاني, جاپاني "منع شوي" بټن, 禁
🉑	"منلو وړ", آيډوګراف, جاپاني, جاپاني "منلو وړ"بټن, 可
🈸	"غوښتنليک", آيډوګراف, جاپاني, د جاپاني "غوښتنليک" بټن, 申
🈴	"تیریدو درجه", آيډوګراف, جاپاني, د جاپاني "تیریدو درجه" بټن, 合
🈳	"د خالي ځايونو", آيډيوګراف, جاپاني, د جاپان د "د خالي ځايونو" بټن, 空
㊗️	"مبارکۍ", آيډيوګراف, جاپاني, د جاپان د "مبارکۍ" بټن, 祝
㊙️	"پټ", آيډيوګراف, جاپاني, د جاپان د "پټ" بتن, د جاپان د "پټ" بټن, 秘
🈺	"د سوداګرۍ لپاره پرانستې", آيډيوګراف, جاپاني, جاپاني "د سوداګرۍ لپاره پرانستې" بټن, 営
🈵	"خالي ځايونه نشته", آيډيوګراف, جاپاني, د جاپان د "خالي ځايونه نشته" بټن, 満
🔴	جيوميتريکي, دايره, سره, سره دايره
🟠	دايره, نارنجي, نارنجي دايره
🟡	دايره, زېړه, زېړه دايره
🟢	دايره, شنه, شنه دايره
🔵	آسماني رنګ, آسماني رنګ دايره, جيوميتريکي, دايره
🟣	ارغواني, ارغواني دايره, دايره
🟤	دايره, نسواري, نسواري دايره
⚫️	توره دايره, جيوميتريکي, دايره
⚪️	جيوميتريکي, دايره, سپينه دايره
🟥	سره, سره مربع, مربع
🟧	مربع, نارنجي, نارنجي مربع
🟨	زېړه, زېړه مربع, مربع
🟩	شنه, شنه مربع, مربع
🟦	آسماني رنګ, آسماني رنګ مربع, مربع
🟪	ارغواني, ارغواني مربع, مربع
🟫	مربع, نسواري, نسواري مربع
⬛️	توره لوی مربع, جيوميتريکي, مربع
⬜️	جيوميتريکي, سپينه لوی مربع, مربع
◼️	توره منځنۍ مربع, جيوميتريکي, مربع
◻️	جيوميتريکي, سپينه ميانه مربع, مربع
◾️	توره ميانه کوچنۍ مربع, جيوميتريکي, مربع
◽️	جيوميتريکي, سپينه ميانه کوچنۍ مربع, مربع
▪️	توره کوچنۍ مربع, جيوميتريکي, مربع
▫️	جيوميتريکي, سپينه کوچنۍ مربع, مربع
🔶	الماس, جيوميتريکي, لوی نارنجي الماس, نارنجي
🔷	آسماني رنګ, الماس, جيوميتريکي, لوي آسماني رنګ الماس
🔸	الماس, جيوميتريکي, نارنجي, کوچنی نارنجي رنګ الماس
🔹	آسماني رنګ, الماس, جيوميتريکي, کوچنی آسماني رنګ الماس
🔺	جيوميتريکي, سور, سور مثلث پورته
🔻	جيوميتريکي, سور, سور مثلث ښکته, ښکته
💠	الماس, الماس د ټکي سره, جيوميتريکي, دننه, کامک
🔘	بټن, جيوميتريکي, د راديو بټن, راديو
🔳	بټن, جيوميتريکي, سپینه مربع بټن, مربع, چاپيره
🔲	بټن, توره مربع بټن, جيوميتريکي, مربع
🏁	داغدار, رنګدار, رنګداره بېرغ, ريسنګ
🚩	درې کنجه بيراغ, درې کنجه بېرغ, ستنه،
🎌	جاپاني, لمانځنه, کراس, کراسډ, کراسډ بېرغي, کراسډ بېرغې
🏴	تور بیراغ, تور بېرغ, خوځېدونکې
🏳️	خوځېدونکې, سپين بېرغ, سپین بیراغ
🏳‍🌈	د بوډۍ تال بېرغ, د بوډۍ ټال, د بوډۍ ټال بېرغ
🏳‍⚧	آسماني رنګ، ګلابي، او سپينه بېرغ
🏴‍☠	بحري ډاکو, جولي راجر, خزانه, د بحري ډاکوانو بېرغ, لوټ کول
¤	نامعلومه مروجه پېسې
¢	سینټ
$	USD, پیسو, پیسې, ډالر
£	اسعار, بریتاني پونډ, مصري پونډ, پونډ
¥	اسعار, جاپاني ین, چینايی ین, چینایي ین, ین
֏	ارمينيايي ډرام
؋	افغانۍ
৳	بنګالۍ ټاکه
฿	تهايي بات
៛	کمبوډي ريل
₡	کوسټا ريکن کولون
₥	ملی
₦	نايجيري نايرا
₩	KPW, KRW, وګټله
₪	اسرايلي نيو شيکل
₫	ويتنامي ډونګ
€	اسعار, یورو
₭	لاشې کپ
₮	منګوليايي توګريک
₱	پیسې
₲	پيراګوين ګوراني
₴	اوکرايني هريونيا
₵	ګانين سيډي
₸	قازقستاني ټينج
₹	اسعار, روپئ, هندي روپئ, هندي روپۍ
₺	ترکي ليرا
₼	آزربايجاني منت
₽	اسعار, روبل
₾	جارجیاېي لارې
₿	BTC, بټ سکه
¹	بالانوشت, یو, یو بالانوشت
²	بالانوشت, بالانوشت دوه, دوه, څلوریځ
³	بالانوشت, بالانوشت دری, دری, درییځ
µ	مائیکرو نښه, پیمائش
🏻	د روڼ پوستکي ټون, روښانه پوستکۍ, پوستکۍ, ډول ۲–۱
🏼	غنمی-روښانه پوستکۍ, پوستکۍ, ډول ۳
🏽	غنم رنګه, غنم رنګه پوستکۍ, پوستکۍ, ډول ۴
🏾	غنمی-تورنګه پوستکۍ, منځنۍ-تور غنمی پوستکۍ, پوستکۍ, ډول ۵
🏿	تور پوستکۍ, پوستکۍ, ډول ۶
