♓️	بېلىق, بېلىقچى, مۆچەل
⛎	تۇتار, مۆچەل, يىلان, يىلانچى
🔀	تاسقاش كۇنۇپكىسى, قايچىلانما, كۆرسەتكۈچ
🔁	سائەت يۆنىلىشى, قايتىلاش, قايتىلاش كۇنۇپكىسى, كۆرسەتكۈچ
🔂	بىر, سائەت يۆنىلىشى, كۆرسەتكۈچ, يەككە قايتىلاش كۇنۇپكىسى
▶	ئوڭ, ئۈچبۇلۇڭ, قويۇش, قويۇش كۇنۇپكىسى, كۆرسەتكۈچ
⏩	تېز, تېز سۈرۈش كۇنۇپكىسى, سۈرۈش, قوش, كۆرسەتكۈچ
⏭	ئۈچبۇلۇڭ, كۆرسەتكۈچ, كېيىنكى, كېيىنكى كۆرۈنۈش, كېيىنكى كۇنۇپكىسى
⏯	ئوڭ, ئۈچبۇلۇڭ, تورمۇزلاش, قويۇش ياكى تورمۇزلاش كۇنۇپكىسى, كۆرسەتكۈچ
◀	ئۈچبۇلۇڭ, تېز قايتۇرۇش كۇنۇپكىسى, سول, قايتۇرۇش, كۆرسەتكۈچ
⏪	قايتا قويۇش, قايتۇرۇش كۇنۇپكىسى, قوش, كۆرسەتكۈچ
⏮	ئالدىنقى, ئالدىنقى كۆرۈنۈش, ئالدىنقى كۇنۇپكىسى, ئۈچبۇلۇڭ, كۆرسەتكۈچ
🔼	ئۆرلەش كۇنۇپكىسى, قىزىل, كۆرسەتكۈچ, كۇنۇپكا
⏫	تېز ئۆرلەش كۇنۇپكىسى, قوش, كۆرسەتكۈچ
🔽	تۆۋەنلەش, تۆۋەنلەش كۇنۇپكىسى, قىزىل, كۆرسەتكۈچ, كۇنۇپكا
⏬	تۆۋەنلەش, تېز تۆۋەنلەش كۇنۇپكىسى, قوش, كۆرسەتكۈچ
⏸️	بالداق, تورمۇزلاش, تورمۇزلاش كۇنۇپكىسى, تىك, قوش
⏹️	توختاش, توختاش كۇنۇپكىسى, كىۋادرات
⏺️	ئېلىش, ئېلىش كۇنۇپكىسى, چەمبەر
⏏️	چىقىرىش, چىقىرىش كۇنۇپكىسى
🎦	فىلىم, كامېرا, كىنو, كىنوخانا
🔅	تۆۋەن, تۇتۇق, غۇۋالىق كۇنۇپكىسى, يورۇقلۇق
🔆	يورۇق, يورۇقلۇق, يورۇقلۇق كۇنۇپكىسى
📶	ئانتېننا, ئانتېننا بالدىقى, بالداق, تېلېفون, سىگنال, كاتەك, كۆچمە, يانفون
📳	تىترەش, تىترەش ھالىتى, تېلېفون, كۆچمە, يان تېلېفون, يانفون, ھالەت
📴	ئېتىك, تېلېفون, كۆچمە, يانفون, يانفون ئېتىك
♀️	ئايال, ئايال بەلگىسى
♂️	ئەر, ئەر بەلگىسى
✖️	x, ئېغىر كۆپەيتىش بەلگىسى, بىكار قىلىش, كۆپەيت, كۆپەيتىش
➕	ئېغىر قوشۇش بەلگىسى, قوشۇش, ماتېماتىكا
➖	ئېغىر ئېلىش بەلگىسى, ئېلىش, ماتېماتىكا
➗	ئېغىر بۆلۈش بەلگىسى, بۆلۈش, ماتېماتىكا
‼️	ئۇرۇش, ئۈندەش, بەلگە, تىنىش, قوش ئۈندەش بەلگىسى
⁉️	ئۈندەش, ئۈندەشلىك سوئال بەلگىسى, بەلگە, تىنىش, سوئال, سوئاللىق ئۈندەش
❓️	بەلگە, تىنىش, سوئال, سوئال بەلگىسى
❔	ئاق سوئال بەلگىسى, بەلگە, تىنىش, سوئال, سىزىق
❕	ئاق ئۈندەش بەلگىسى, ئۈندەش, بەلگە, تىنىش, سىزىق
❗️	ئۈندەش, ئۈندەش بەلگىسى, بەلگە, تىنىش
〰️	تىنىش, دولقۇنلق, دولقۇنلۇق كۆپ چېكىت, چېكىت
💱	ئاقچا, ئالماشتۇرۇش, بانكا, پۇل, پۇل ئالماشتۇرۇش
💲	ئاقچا, ئېغىر دوللار بەلگىسى, دوللار, پۇل
⚕️	ئاسكۇلاپىيۇس, خادىم, دورا, دورا بەلگىسى
♻️	يىغىپ ئىشلەش, يىغىپ ئىشلەش بەلگىسى
⚜	نەقىش
🔱	ئارا, ئارا بەلگە, بەلگە, قورال, كېمە, لەڭگەر
📛	ئىزنەك, نام
🔰	ئاچىماق, باشلىغۇچى, سېرىق, قورال, ياپراق, ياپونچە, ياپونچە باشلانغۇچ بەلگىسى, يېشىل
⭕️	o, چوڭ ئېغىر ھالقا, ھالقا
✅	ئاق ئېغىر توغرا بەلگىسى, بەلگە, تاللاش
☑️	بېلەت, تاللاش, تاللانغان بېلەت ساندۇقى, ساندۇق
✔️	ئېغىر توغرا بەلگىسى, بەلگە, تاللاش
❌	x, بىكار قىلىش, بەلگە, خاتا بەلگىسى, كۆپەيت, كۆپەيتىش
❎	بەلگە, خاتا بەلگە كۇنۇپكىسى, كىۋادرات
➰	ئەگمە, ئەگمە ھالقا, ھالقا
➿	ئەگمە, قوش, قوش ئەگمە ھالقا, ھالقا
〽️	بەلگە, قىسمەن, قىسمەن ئۆزگەرتىش بەلگىسى
✳️	سەككىز بۇرجەكلىك يۇلتۇز بەلگىسى, يۇلتۇز بەلگىسى
✴️	سەككىز بۇرجەكلىك يۇلتۇز, يۇلتۇز
❇️	چاقناش
©️	نەشر ھوقۇقى
®️	تىزىملاتقان
™️	س م, سودا ماركىسى, ماركا
🔠	ABCD, كىرگۈزۈش, لاتىن, لاتىنچە چوڭ ھەرپ, چوڭ, ھەرپ
🔡	abcd, كىرگۈزۈش, كىچىك, لاتىن, لاتىنچە كىچىك ھەرپ, ھەرپ
🔢	1234, سان, سان كىرگۈزۈش, كىرگۈزش
🔣	بەلگە كىرگۈزۈش, كىرگۈزۈش, 〒♪&%
🔤	abc, ئېلىپبە, كىرگۈزۈش, لاتىن, لاتىنچە ھەرپ كىرگۈزۈش, ھەرپ
🅰️	A كۇنۇپكىسى (قان تىپى), a, قان تىپى
🆎	AB كۇنۇپكىسى (قان تىپى), ab, قان تىپى
🅱️	B كۇنۇپكىسى (قان تىپى), b, قان تىپى
🆑	CL كۇنۇپكىسى, cl
🆒	«بولىدىكەن» كۇنۇپكىسى, بولىدىكەن
🆓	«بىكار» كۇنۇپكىسى, بىكار
ℹ️	i, ئۇچۇر
🆔	ID كۇنۇپكىسى, id, كىملىك
Ⓜ️	m, ھالقا, ھالقىلىق M
🆕	«يېڭى» كۇنۇپكىسى, يېڭى
🆖	NG كۇنۇپكىسى, ng
🅾️	O كۇنۇپكىسى (قان تىپى), o, قان تىپى
🆗	«OK» كۇنۇپكىسى, ماقۇل
🅿️	P كۇنۇپكىسى, توختىتىش
🆘	SOS كۇنۇپكىسى, sos, ياردەم
🆙	UP! كۇنۇپكىسى, ئۈستى, بەلگە
🆚	VS كۇنۇپكىسى, vs, بەس
🈁	«بۇ يەر», كاتاكانا, ياپونچە, ياپونچە «بۇ يەر» دېگەن كۇنۇپكا, ココ
🈂️	«مۇلازىمەت ھەققى», كاتاكانا, ياپونچە, ياپونچە «مۇلازىمەت ھەققى» دېگەن كۇنۇپكا, サ
🈷	«ئايلىق سومما», مەنىلىك يېزىق, ياپونچە, ياپونچە «ئايلىق» دېگەن كۇنۇپكا, 月
🈶	«ھەقسىز ئەمەس», مەنىلىك يېزىق, ياپونچە, ياپونچە «ھەقسىز ئەمەس» دېگەن كۇنۇپكا, 有
🈯	«ساقلاق», مەنىلىك يېزىق, ياپونچە, ياپونچە «ساقلاق» دېگەن كۇنۇپكا, 指
🉐	«سودىلىشىش», مەنىلىك يېزىق, ياپونچە, ياپونچە «سودىلىشىش» دېگەن كۇنۇپكا, 得
🈹	«ئېتىبار», مەنىلىك يېزىق, ياپونچە, ياپونچە «ئېتىبار» دېگەن كۇنۇپكا, 割
🈚	«ھەقسىز», مەنىلىك يېزىق, ياپونچە, ياپونچە «ھەقسىز» دېگەن كۇنۇپكا, 無
🈲	«چەكلەش», مەنىلىك يېزىق, ياپونچە, ياپونچە «چەكلەنگەن» دېگەن كۇنۇپكا, 禁
🉑	«لاياقەتلىك», مەنىلىك يېزىق, ياپونچە, ياپونچە «لاياقەتلىك» دېگەن كونۇپكا, 可
🈸	«ئىلتىماس», مەنىلىك يېزىق, ياپونچە, ياپونچە «ئىلتىماس» كۇنۇپكىسى, 申
🈴	«نومۇر چېكى», مەنىلىك يېزىق, ياپونچە, ياپونچە «نومۇر چېكى» كۇنۇپكىسى, 合
🈳	«بوش», مەنىلىك يېزىق, ياپونچە, ياپونچە «بوش» دېگەن كۇنۇپكا, 空
㊗️	«مۇبارەك», مەنىلىك يېزىق, ياپونچە, ياپونچە «مۇبارەك» دېگەن كۇنۇپكا, 祝
㊙️	«سىر», مەنىلىك يېزىق, ياپونچە, ياپونچە «مەخپىيەتلىك» دېگەن كۇنۇپكا, 秘
🈺	«ئوچۇق», مەنىلىك يېزىق, ياپونچە, ياپونچە «ئوچۇق» دېگەن كۇنۇپكا, 営
🈵	«بوش ئەمەس», مەنىلىك يېزىق, ياپونچە, ياپونچە «بوش ئەمەس» دېگەن كۇنۇپكا, 満
🔴	قىزىل, قىزىل چەمبەر, چەمبەر, گېئومېتىرىيە
🔵	كۆك, كۆك چەمبەر, چەمبەر, گېئومېتىرىيە
⚫️	قارا چەمبەر, چەمبەر, گېئومېتىرىيە
⚪️	ئاق چەمبەر, چەمبەر, گېئومېتىرىيە
⬛️	قارا چوڭ كىۋادرات, كىۋادرات, گېئومېتىرىيە
⬜️	ئاق چوڭ كىۋادرات, كىۋادرات, گېئومېتىرىيە
◼️	قارا ئارا كىۋادرات, كىۋادرات, گېئومېتىرىيە
◻️	ئاق ئارا كىۋادرات, كىۋادرات, گېئومېتىرىيە
◾️	قارا كىچىكرەك كىۋادرات, كىۋادرات, گېئومېتىرىيە
◽️	ئاق كىچىكرەك كىۋادرات, كىۋادرات, گېئومېتىرىيە
▪️	قارا كىچىك كىۋادرات, كىۋادرات, گېئومېتىرىيە
▫️	ئاق كىچىك كىۋادرات, كىۋادرات, گېئومېتىرىيە
🔶	رومبا, قىزغۇچ, چوڭ قىزغۇچ رومبا, گېئومېتىرىيە
🔷	رومبا, كۆك, چوڭ كۆك رومبا, گېئومېتىرىيە
🔸	رومبا, قىزغۇچ, كىچىك قىزغۇچ رومبا, گېئومېتىرىيە
🔹	رومبا, كىچىك كۆك رومبا, كۆك, گېئومېتىرىيە
🔺	قىزىل, قىزىل ئۈستى ئۈچبۇلۇڭ, گېئومېتىرىيە
🔻	تۆۋەن, قىزىل, قىزىل ئاستى ئۈچبۇلۇڭ, گېئومېتىرىيە
💠	ئىچكى, رومبا, كۈلكىلىك, چېكىتلىك رومبا, گېئومېتىرىيە
🔘	رادىيۇس, كۇنۇپكا, يۇمىلاق كۇنۇپكا, گېئومېتىرىيە
🔳	ئاق كىۋادرات كۇنۇپكىسى, سىزىق, كىۋادرات, كۇنۇپكا, گېئومېتىرىيە
🔲	قارا چاسا كۇنۇپكا, كىۋادرات, كۇنۇپكا, گېئومېتىرىيە
🏁	كاتەكچە, كاتەكچە بايراق, مۇسابىقە, چاقماقلىق
🚩	ئۈچ بۇرجەك بايراق, خادا
🎌	تەبرىكلەش, قايچىلانما, قايچىلانما بايراقلار, ياپونچە
🏴	قارا بايراق, چۆرۈش
🏳️	ئاق بايراق, چۆرۈش
🏳‍🌈	ھەسەن-ھۈسەن, ھەسەن-ھۈسەن بايراق
¤	يوچۇن پۇل
֏	ئەرمېنىيە دىرامى
؋	ئافغان ئافغانى
৳	باڭلادىش تاكاسى
฿	تايلاند باختى
៛	كامبودژا رىئېلى
₡	كوستارىكا كولونى
₦	نىگېرىيە نايراسى
₧	ئىسپانىيە پېسېتاسى
₪	ئىسرائىل يېڭى شېكېلى
₫	ۋىيېتنام دوڭى
₭	لائوس كىپى
₮	موڭغۇلىيە تۈگرىكى
₲	پاراگۋاي گۇئارانىسى
₴	ئۇكرائىنا خرىۋناسى
₵	گانا سېدىسى
₸	قازاقىستان تەڭگىسى
₺	تۈركىيە لىراسى
₼	ئەزەربەيجان ماناتى
₾	گىرۇزىيە لارىسى
🏻	ئاچ تېرە رەڭ, تۈر 1–2, تېرە رەڭگى
🏼	ئارا ئاچ تېرە رەڭگى, تۈر 3, تېرە رەڭگى
🏽	ئارا تېرە رەڭگى, تۈر 4, تېرە رەڭگى
🏾	ئارا توق تېرە رەڭگى, تۈر 5, تېرە رەڭگى
🏿	توق تېرە رەڭ, تۈر 6, تېرە رەڭگى
